,date,author,twitter_name,text,number_of_likes,number_of_retweets
758,2022-10-07 02:56:53+00:00,Krystal Najar,KrystalNajar,"Me da igual los millones que se gasten los de la Javeriana en sus outfits, el que tiene plata marranea dicen vulgarmente por ahí, peroooo lo que si me pregunto vale la pena gastarse tanto dinero en ropa para lucir tan básicos pffff.",0,0
759,2022-10-07 02:55:50+00:00,Oscar Castañeda,_oscart_c,"@RobertoAnguloS Usted lo formó la javeriana, a mí también, pero su falta de ética y trato, va más allá del apellido, los restaurantes que  frecuenta o los libros que se ha leído.",1,0
760,2022-10-07 02:52:07+00:00,TodosPorCali Noticias,TodosporCali_,"📣 Un joven realizó una entrevista a estudiantes de la Javeriana en #Bogotá 🇨🇴 acerca del costo de los outfits que llevan puestos. 

¿Usted qué haría con toda esa plata? 😮🤔 https://t.co/Pjm5ZCRfri",11,2
761,2022-10-07 02:50:16+00:00,soy yo,majasaor,"En todas las U existen los chicaneros, no solo en la Javeriana.",0,0
762,2022-10-07 02:42:55+00:00,⏃ Sharon ⑨¾,SharonFandino,"Unpopular opinion sobre el video de outfits de la Javeriana.

Cada quién compra con su plata lo que quiera y eso no debería causarte a ti ningún tipo de resentimiento.",8,0
763,2022-10-07 02:39:53+00:00,Un tal Nicolás,Untalnicolas15,Outfit oficial para entrar a la javeriana 🤣🤣🤣 https://t.co/oDAZr0TUHR,183,16
764,2022-10-07 02:38:06+00:00,florecita rockera👻,flordejamaicaaa,Perdón yo soy de otra javeriana lo juro https://t.co/PWydbq3kYa,20,4
765,2022-10-07 02:33:21+00:00,RUMEO,Daniel_Vela__,El outfit de un gomelo de la Javeriana son dos meses de trabajo mios jajajajaja hijueputas gomelos de mierda,19,1
766,2022-10-07 02:29:50+00:00,Andrés ,elandresj,"Cómo vestirse feo y malgastar la plata.😂🤡

Tutoriales Javeriana: https://t.co/pBI7vmbcXI",1,0
767,2022-10-07 02:29:22+00:00,Javier 🇬🇧👑,Javi_San04,"Muchos se quejan de que en la Javeriana solo hay gomelos, pero lo más fino que yo he hecho es comprar ron donde Cris",3,0
768,2022-10-07 02:25:32+00:00,🎃Paula🎃,Humxn4_,Porlomenos no estudio en la javeriana,1,0
769,2022-10-07 02:23:17+00:00,Eric Cartman,Jguerrero230e1,@Alejoberme0 Seguramente La universidad javeriana está para ayudar y no para enriquecerse!... Siga así de bobo!,3,0
770,2022-10-07 02:19:12+00:00,Zenaida,Naya187,"Creo que el error más grande y la pobreza de un argumento se da cuando generalizamos.
En la #Javeriana como en todas las universidades, existen estudiantes de todo tipo. Eso no da lugar a hablar mal sin conocer.",0,0
771,2022-10-07 02:18:55+00:00,Carolina Duque,duque_neira,"@Cataescobarr Sabes, tienes razón, no soy economista, pero confío en la opinión de economistas serios y en lo que he leído al respecto. Ya se han hecho muchos ajustes a la reforma hasta el punto de bajarla de 50 a 25 bill y creo que terminará en 20. Pero era necesaria. https://t.co/4EUHeRAu0F",0,0
772,2022-10-07 02:14:44+00:00,Todos Los Hombres NO Somos Iguales,no_iguales,@juangato86 Pues la Javeriana tiene un montón de abogados y contadores haciendo lobby en el Ministerio de cultura y el @El_Icanh preocupados por el patrimonio artístico y arquitectónico y archivistico de la compañía de Jesús..,0,0
773,2022-10-07 02:13:33+00:00,Informativo Mega,informativomega,COLOMBIA VOTA EN C0NTRA DE GUAIDO ANTE LA 0EA –  https://t.co/96flmkt68P #JusticiaTributariaYa Rodolfo Fedegan Santa Fe #FelizJueves Gracias Jesús Cossio Banco de la República Gamero Karen Castaño Montero Cambio Radical Lafaurie Nobel Marbelle Providencia Javeriana #venezuela,1,0
774,2022-10-07 02:12:26+00:00,Dani 🍃,9__dmd__9,"Si me dieran 1000 pesos por cada vez que me ha dado conjuntivitis este año, ya podría pagarme un outfit de los gomelos de la javeriana",3,0
775,2022-10-07 02:06:28+00:00,Camilo 🦇🏴,Cami_lark,"- Malditos gomelos, que boleta.

Sergio, 22 años, estudia literatura en la Javeriana, mañana tiene un brunch con Nico y Sammy, los recoge Pipe en la camioneta por Rósales.",26,4
776,2022-10-07 02:05:34+00:00,Leidy,leidyherrerar_,@frankmu_3 Hablo del video de los outfits de la javeriana jajajaja,0,0
777,2022-10-07 02:05:17+00:00,A.R.S.,copitorusua,"Con lo de la ropa de los pelados de la Javeriana ahora se muestran humildes hahahaha, si se la pasan criticando carros, celulares, barrios.  universidades, etc. Andan muy falsos hoy.",2,0
778,2022-10-07 01:57:49+00:00,𝐴𝑚𝑎𝑟𝑔𝑜,Margoolok,Con lo de la gente de la Javeriana solo diré que yo tenía un perro así y tocó dormirlo 😔🤙,0,0
779,2022-10-07 01:41:38+00:00,javier 💚,infrahumano,Me puse a revisar cuánto costaba mi outlook por si acaso me entrevistaban al frente de la Javeriana. Le calculo 150 dólar ahora mismo.,9,0
780,2022-10-07 01:40:58+00:00,Eliza,llorando_sangre,Cómo vestirse feo y malgastar la plata tutoriales Javeriana,2,0
781,2022-10-07 01:30:55+00:00,J u l i a,NarvaezToro,"Este semestre en todos los baños que he entrado, en la puerta, no encaja la chapita para cerrarla. Saben que significa eso?
Cesmag: 1
Javeriana: 0",3,0
782,2022-10-07 01:25:22+00:00,Ariel A. Araq,AlvaradoAraque,"Jajajajajaja Javeriana moment, diría James... https://t.co/djX4WFwI0N",0,0
783,2022-10-07 01:17:20+00:00,Teven Posada,StevenPosadaQ,"@MirandaBogota Impuesto a la iglesias: 
Una ambigüedad, no es un impuesto a las iglesias, sino a instituciones de origen religioso que han creado actividades económicas
Quienes han fundado universidades, colegios hospitales etc.
Dígase la Javeriana, colegios católicos. Colegio americano.",25,8
784,2022-10-07 01:14:34+00:00,Conny Stephania,Barbilla_roj4,"Valentina preciosa que estudia Psicología en la Javeriana y me habló en la fila para Videoclub, perdóname por no pedirte el Instagram, eres hermosa y yo re dormida djdjskaks:(((",2,0
785,2022-10-07 01:07:37+00:00,César Herrera Hortúa,CesarHerreraH,"Soy de la Javeriana, pero no así de idiota. https://t.co/UNKkBJ70bx",3,0
786,2022-10-07 01:02:11+00:00,majito,majoboteroa,"TRABAJO SÍ HAY! 
Requisitos: 
- llamarse Juan
- estudiar en la javeriana, andes o rosario
- tener entre 21 y 25 años
- medir más de 1,75 cm

opcional:
- ser virgo, tauro, cáncer, escorpio o capricornio
- estudiante o egresado de medicina, derecho, economía o ing civil",1,0
787,2022-10-07 00:57:26+00:00,Tía Cami,CamiloBurgosM,"Me hubieran hecho el reto de la ropa cuando estudié en la Javeriana y habría sido Koaj, Only, Seven Seven, Gef, etc 😅😅😅😅",4,0
788,2022-10-07 00:54:56+00:00,Informativo Mega,informativomega,LA CANTADA DE TABLA DE FICO GUTIERREZ HOY  NOTICIAS https://t.co/n81uCdueI8 #JusticiaTributariaYa Rodolfo Fedegan Santa Fe #FelizJueves Gracias Jesús Cossio Banco de la República Gamero Karen Castaño Montero Cambio Radical Lafaurie Nobel Marbelle Providencia Javeriana #venezuela,1,0
789,2022-10-07 00:49:21+00:00,Sebas Medina,Sebasme81898199,"Que boleta este tipo de gente en mi Universidad.
Les prometo que la Javeriana no es así 😔🤚 https://t.co/RbyJErLYKt",0,0
790,2022-10-07 00:48:51+00:00,Luisa,lugarzc,Yo estudiando en la Javeriana con mi ropita de donde sea (porque no me importa) pero que me guste 👍🏻 https://t.co/dnF7GOs6nr,14,1
791,2022-10-07 00:43:49+00:00,Camilo Correa SML,Miilokorrea,"Marica, si yo fuera los manes del video ese horrible de la javeriana sería como: ""no sé cuánto cuesta nada de lo que me pongo porque todo me lo fian mis papás de su almacén y yo les voy pagando a cuotas"" 🤣",0,0
792,2022-10-07 00:40:46+00:00,Omar Andres Velez V Ⓜ️,MillosandresV,@PayasoTeorico De la Javeriana de 🍺 en la oficina.,0,0
793,2022-10-07 00:39:58+00:00,Karola 🐝🥑,DcaritoMorales,"@PayasoTeorico ""Javeriana profunda"" 🤣🤣🤣🤣",1,0
794,2022-10-07 00:35:59+00:00,Juan Pablo Mutis,jpmutis99,@leixxqueputass por lo menos no en la javeriana ✌🏼,1,0
795,2022-10-07 00:31:21+00:00,Valeria Astrauskas,Vaastrauskas,Lo más chistoso de los manes de la javeriana que salieron a decir cuánto costaba cada prenda que llevaban puesta: el que no conoce a dios cuando lo ve se asusta.,3,0
796,2022-10-07 00:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"En el libro ""Rodolfo Llinás, la pregunta difícil"" se relata la vida del neurocientífico javeriano. Retrato de uno de los iconos de la ciencia colombiana, al que todos escuchan pero cuyas propuestas, lamentablemente, quedan a medio camino. https://t.co/xwwaPvzJm7 https://t.co/3EUgzAJ4IP",4,3
797,2022-10-07 00:26:17+00:00,BK,blackSilverhand,@gata_ariscaa Cómo vestirse feo y malgastar la plata con Tutoriales Javeriana,1,0
798,2022-10-07 00:18:30+00:00,Santiago,Santiago4903,El carro del man de la Javeriana https://t.co/zwm80F0k4c,1,0
799,2022-10-07 00:13:44+00:00,Laura Salomón,Salomonlaurad,Mi novio está en Javeriana Estéreo hablando de jazz y su disco 💕 pa’ que lo escuchen 🫶🏻,10,0
800,2022-10-07 00:11:58+00:00,agente P gatortuga 🎃,paulamilacamila,literalmente la javeriana periférica porque la facultad queda alejada de todo 🥲 https://t.co/GTyod23dfh,5,0
801,2022-10-07 00:05:45+00:00,Sofía la arpía,Sofiaariza01,Con qué derecho estoy viendo comentarios peyorativos hacia los gomelos de la javeriana provenientes de alternos que se visten maluco?,15,6
802,2022-10-07 00:03:26+00:00,Solo ojeras Chaves,chaveronia,"Jajajajaj me hubieran hecho a mi el video cuando hice la especialización en la Javeriana, se decepcionan. https://t.co/5TFhFhBEt0",0,0
803,2022-10-07 00:02:39+00:00,AVF,Valenciaferrero,@DannPowells No publicó alguien un “artículo” en el periódico de la javeriana hablando de la importancia de la “forma” sobre el fondo?,2,0
804,2022-10-06 23:58:31+00:00,Adorador de Seijas,meestresacasito,Las mas lindas estudian en la Javeriana fin.,1,0
805,2022-10-06 23:55:48+00:00,ℜ𝔬𝔟𝔟 ᱬ,robbhernandez,"Oigan viendolo desde otra perspectiva la mayoría de manes de la Javeriana parecen NPC, literal se visten y actúan demasiado parecido JAJAJAJA",4,1
806,2022-10-06 23:52:57+00:00,J. Miranda,Jesus_Miranda22,"Opinión impopular: Si lo manes de la javeriana se quieren gastar esa plata en ropa, a quien mondá le importa eso? Cada quien gasta su plata en lo que le dé la gana, apuej.",50,3
807,2022-10-06 23:40:18+00:00,laura,lauradoestuff,@Pordiosmanuela es que por más que le veo virtudes a la javeriana y la quiero mucho. veo eso y me dan ganas de salirme JJAJAJ que impresión.,1,0
808,2022-10-06 23:38:52+00:00,Diego Charris,diegofcharris,@CuervoGamba Que la están montando porque unos estudiantes de la Javeriana dicen cuanto les costó la ropa que traen puesta en un tiktok.,0,0
809,2022-10-06 23:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"La auditoría forense es un método poco conocido en Colombia que permite prevenir, detectar e investigar delitos financieros como el lavado de activos y la financiación del terrorismo. https://t.co/nU0gFvsDlE https://t.co/DxbE6dpwxj",2,1
810,2022-10-06 23:27:18+00:00,María Camila Lazcano 💚,Mariacamirla,"Viendo el vídeo de la ropa en la Javeriana, tengo que agradecer que me dejaron sentar en el salón 😂.",2,0
811,2022-10-06 23:26:22+00:00,analuwu💜,analuciapulidob,"Ya no soy de la javeriana, lo declaro https://t.co/knsEocYG3U",10,2
812,2022-10-06 23:24:04+00:00,Unpuntoenelespacio,isa13DP,Doy gracias por haber estudiado en la Javeriana y poder llegar fácil. Los Andes queda en la punta del mapa con punta del mapa y me daría pánico salir de allí de noche,2,0
813,2022-10-06 23:23:15+00:00,Emer♡🇨🇴,emerhlt91,"Mk esos gomelos de la Javeriana con esa ropa parece todo de tierra santa no sé, tanta plata y se visten tan feo",1,0
814,2022-10-06 23:22:55+00:00,Majito,Mariajoserozo_,Ese vídeo de los manes de la javeriana demuestra que tener ropa cara no es sinónimo de saberse vestir JAGAHAJAJ,164,9
815,2022-10-06 23:16:43+00:00,Ana ramos,ramooosssssssss,Los de la javeriana porfa mk JAJAJAJ callense 😀,3,0
816,2022-10-06 23:12:41+00:00,Instituto de Bioética,BioeticaPUJ,"¡Un excelente libro, editado por nuestro profesor y director, @Ediazamado, que reúne diversas e interesantes reflexiones sobre la importancia de humanizar la atención médica 👩‍⚕️👩‍⚕️🩺! 

Encuentra más detalles sobre esta publicación aquí 👉https://t.co/DxXCT7d5i6 https://t.co/FrNxeEwi7K",2,3
817,2022-10-06 23:11:42+00:00,𝓢 𝓽 𝓮 𝓮 𝓿 𝓮 𝓷 𝓑 𝓸 𝓻 𝓳 𝓪 ⚕️,elborjaaavet,"Jajajajaja la gente toda ardida por los muchos millones que se gastan los de la javeriana en sus outfits.
Mka dejen la envidia que si todos tuviéramos plata uno se compra lo que le dé la puta gana.",10,0
818,2022-10-06 23:07:41+00:00,Alejandra,debajoestoyyo,"Estoy hasta las huevas de que me esté yendo tan mal, Jueputa. No se si es que en la Javeriana califican muy breve o que no se inglés y la estoy cagando en todo o si simplemente soy estupida. Asesiné mi promedio con este intercambio",3,0
819,2022-10-06 23:05:50+00:00,Andrés Felipe Pinzón,AndresPinzn19,La gente de la Javeriana/// yo viendo el video bien feliz con mi saquito del Only https://t.co/xFIjIFkDIl,174,16
820,2022-10-06 23:03:13+00:00,Pablo Alberto,Pinchenoticias2,"@lapaty328 @lineklo82 @mvalenciaz92 Ud puede chicanear todo lo que quiera, mi punto es que no se diferencia de los manes de la javeriana del video. 

Ud es igual a ellos.",0,0
821,2022-10-06 23:02:25+00:00,David Trujillo,TerapeutaDavidT,"@migueletras La Javeriana mijo, sobretodo cuando queremos ser CESA",0,0
822,2022-10-06 22:58:10+00:00,Una más,NesukoBogotana,Lo que no dicen los pelaos de la Javeriana sobre sus outfits es que son replicas triple A del San Andresito. 🤭,1,1
823,2022-10-06 22:57:15+00:00,kelly pero que mondá ♡🌼,just_vals,"Los de la Javeriana podrán tener mucha plata, pero saben que no tienen? culo.",2,0
824,2022-10-06 22:55:36+00:00,Andrés Archila,AndrsArchila7,Lo que sé de la ropa de la Javeriana lo sé en contra de mi voluntad.,3,0
825,2022-10-06 22:55:00+00:00,DoñaPily,dona_pily2,"Toda la semana de receso del país está en Santa Marta. 
Desde hace dos semanas con la Javeriana. Esta con los Andes. 
Es muy chistoso todos los muchachos haciendo mercado: guaro y comida.
Santa Marta es lo máximo y me encanta que desde hace años está de moda.🇨🇴
🥰😍❤️",50,11
826,2022-10-06 22:54:12+00:00,Melchor🕷️,Melchorrr25,TikTok ya no quiero ver los estudiantes de la javeriana gracias 🙏🏻,0,0
827,2022-10-06 22:52:54+00:00,Camilo Montiel M.,CamiloMontielM,"Si el vídeo de los manes de la javeriana les causa lo que les causa, no me imagino cuando llegue por acá el vídeo del hijo de Diego Trujillo diciendo que no es gomelo sino nea y otras cuantas pendejadas.",1,0
828,2022-10-06 22:51:07+00:00,Perico ♓,PericoDeOliva,@AdriCastillo08 Javeriana mode. Pero todos son de San Andresito. 😉,0,0
829,2022-10-06 22:48:04+00:00,Centro Ático PUJ,centroatico,"En especial, nos sentimos muy orgullosos por la nominación de Faber González, Editor y Montajista en Ático, en la categoría Mejor VFX 👏 
Aquí puedes conocer detalles de este reconocimiento 💪 https://t.co/ePqbZqMZiO",1,0
830,2022-10-06 22:46:52+00:00,h̶a̶c̶h̶e̶,bestialand,"A lo bien existe la ""asociación de vapeadores"" y tiene un presidente jajajajajajaja fijo es de la javeriana.",0,0
831,2022-10-06 22:46:39+00:00,David Amaya.,Otro_DavidSog,"Esos prbos de la javeriana JAJAJAJAJ, Yo me armo 2 prendas con 50 barras JSKSJS.",1,0
832,2022-10-06 22:39:10+00:00,vg_dra8,aleja_vgar,quítenle TikTok a los de la javeriana por favor a nadie le importa cuánto cuesta su ropa que oso,1,1
833,2022-10-06 22:35:10+00:00,v,eiIishsouls,Jajajaja por qué a la gente le arde tanto que esos manes de la Javeriana gasten x cantidad de plata en ropa? cada quien se viste y compra lo que se le da la hijueputa gana,0,1
834,2022-10-06 22:33:32+00:00,Pablo Alberto,Pinchenoticias2,"@JuaneloCG @mvalenciaz92 No, son idiotas de la javeriana con papás ricos. Son el 1%.",0,0
835,2022-10-06 22:31:21+00:00,Pablo Alberto,Pinchenoticias2,"@lapaty328 @lineklo82 @mvalenciaz92 y lo más triste es que para no dejarse pordebajear alardea de tener un carro. 

A lo bien que poco se pueden burlar de los idiotas de la Javeriana que hicieron ese video alardeando de la plata de sus papás.",1,1
836,2022-10-06 22:31:10+00:00,Felipe J.🌙,toxicooo_o,"Referente al video tan superficial y banal de estos mansitos de la javeriana y sus “súper outfist”

Concluyó con que el estilo, la clase y el buen gusto no necesariamente se logra con ropa costosa.",5,0
837,2022-10-06 22:21:19+00:00,Val,Valemancholaa,"Soy de la Javeriana y también me dan una pena ajena la hp las muestras de elitismo y aires de superioridad de mis compas en redes sociales. No nos generalicen, porfa.",41,4
838,2022-10-06 22:20:20+00:00,Felipe Martinez 🏳️‍🌈 🇨🇴,afelipemr,@Alejolopeznv Pues para ser alguien que conoce a muchas personas de la Javeriana uno pensaria que te daría hasta igual,0,0
839,2022-10-06 22:19:51+00:00,Centro Javeriano de Emprendimiento,Emprende_PUJ,"Hoy recibimos la visita de @InnpulsaCol para conocer detalles de nuestro ecosistema de innovación y emprendimiento.

@UniJaveriana @pujingenieria

#JaverianaEmprende #Emprendimiento #Innovación #Javeriana #PUJ https://t.co/WI8rJty3Ok",15,4
840,2022-10-06 22:18:49+00:00,Lux Lancheros🦜🦜🦜🦜,LuxAndLan,"Yo cuando estudiaba en la Javeriana daba era penita si me hubieran preguntado.
PERO HOY AMIGUIS YO: https://t.co/zht0XjzV6O",1,0
841,2022-10-06 22:16:35+00:00,Tropicana Colombia,TropiBogota,Diferentes jóvenes fueron abordados por un tiktoker que les preguntó por el precio de cada una de las prendas que tenían 👀 ¿Muy caro? https://t.co/AWcDMWnta3,0,1
842,2022-10-06 22:16:01+00:00,Lilo,HistorywithLilo,@cvrlosdavid Está mejor vestido que esos de la javeriana uajaja,0,0
843,2022-10-06 22:11:43+00:00,Antonio Gaitán ❤️‍🔥🇨🇴🇪🇸,GaitanAntonio95,La javeriana mijo https://t.co/G9tLhteLku,1,0
844,2022-10-06 22:05:11+00:00,Pontificia Universidad Javeriana,UniJaveriana,"Te invitamos a leer ""Breve historia de las sustancias psicoactivas y nuestra relación con ellas"", columna de opinión del Profesor de Psicología @Gomezjudago5, quien reflexiona sobre las propuestas de legalización de las drogas.
#HoyEnLaJaveriana: 📰⤵️ https://t.co/9VCJ4J3Kii https://t.co/iekxs6Md86",6,3
845,2022-10-06 22:01:17+00:00,A.J.C.S.,arquiterco72,"@_nachodeloyola Decía el chascarrillo de antaño:
La carrera más difícil de pasar en la Javeriana. Y por eso le pusieron túnel.",2,0
846,2022-10-06 21:57:14+00:00,Pedro Flórez Porras,pedrohflorez,"Un estudio de la Universidad Javeriana muestra que el 77 % de los colegios manifiestan no estar acompañando adecuadamente la necesidad de salud física, mental, emocional de sus estudiantes.

A continuación les cuento cinco puntos de nuestra agenda al respecto 🧵",12,9
847,2022-10-06 21:54:25+00:00,Spooky Mar de mil amores 🏳️‍⚧️,Nadaaaat,NO PUEDE SER MALDITA SEA MALDITA UNIVERSIDAD PÚBLICA QUE ES MÁS PRIVADA QUE LA JAVERIANA,1,0
848,2022-10-06 21:52:26+00:00,Yisel ⎊✪𐋀४🇨🇴,SalchiGomez23,Se hace más plata robandosele la ropa a los de la Javeriana qué robarles el celular.,19,2
849,2022-10-06 21:48:52+00:00,🥪Lericienta🥪,ladelos_ojotes,"Another Day en la Javeriana 

-oye Bro cuánto cuesta tu autfit",3,0
850,2022-10-06 21:48:25+00:00,Lore♡,jelosanne,Me visto mejor yo con 200lks que esos de la Javeriana,11,1
851,2022-10-06 21:42:29+00:00,🧷,angelandangie,"El profe de Económica nos preguntó si miramos el vídeo de los gomelos de la Javeriana diciendo el precio de sus outfits, best moment",1,0
852,2022-10-06 21:39:01+00:00,Maria Fernanda Garcés,mariafeflor,"Admito que me gasto lo mismo que los de la Javeriana en sus outfits. Eso sí: yo me veo como veinte veces mejor. Además, la ropa me dura siglos.

Aprendan a vestir, patos.",3,0
853,2022-10-06 21:36:56+00:00,Diana Vargas 👩🏻‍🚀,Hey__Ramona,"@AlejandraTuk Dios mío van atracar a esos muchachos cuando salgan de la javeriana 
Así como antes que dejaban a las personas en bola",1,0
854,2022-10-06 21:24:16+00:00,Nicolás (El de las pipas),MicrobioD,"En la época en la que estudié en la Javeriana, con la pinta que teníamos el grupito, probablemente el sujeto que pregunta por el valor del ""outfit"" nos hubiera echado a los guardas 🤭🤭🤭",6,0
855,2022-10-06 21:19:22+00:00,Ron Dajón,RonDaj0n,"@Feloarias ¿Qué ""butt plug"" usarán en la Javeriana?",3,0
856,2022-10-06 21:17:21+00:00,David,benavidezzz__,@adrianasaurithr Pero si aún sin estar en la javeriana eres así?????,0,0
857,2022-10-06 21:15:15+00:00,Luz A 👀👻,adrianasaurithr,"Yo no culpo a los de la Javeriana, si pudiera también lo haría jsjajsjaja",0,0
858,2022-10-06 21:12:24+00:00,Dαηιel Felιρe NB,DannyPhillip_NB,"@MONYRODRIGUEZOF @AndreaDavilacla Jajaja pues que se puede esperar de los de la javeriana y la sábana? Yo creo que ni todo mi armario vale, lo que vale la pinta del último Man y hasta mejor me puedo vestir. 😂",0,0
859,2022-10-06 21:11:57+00:00,Óscar Cardozo,scarCardozo15,"En últimas, la Javeriana es aquel lugar en el corazón de Bogotá que tiene aún observadores y reuniones de padres de familia, dos carreras en tres años y más plata para publicidad en Facebook que para condiciones dignas entre sus trabajadores.

Lugar pa deprimente, te digo.",15,2
860,2022-10-06 21:09:32+00:00,Sebastián Go,jgsebastiano,"@millanrussy JAJA resulta que ahora le va enseñar a un doctor en Economía, exasesor de FMI  y profesor de la Javeriana. Su tesis es la que repite el establecimiento pero el debate en la academia es otro. Lo invito a leer a Henry Amorocho .",0,0
861,2022-10-06 21:09:00+00:00,⚡Stef Villate ⚡,MissVillate,"@mvalenciaz92 No es Bogotá, es la Javeriana en Bogotá, quisiera ver el mismo ejercicio en la Nacional, seguro y sin importar si tienen plata o no, porque hay de todo,  la gente representa más lo que es esta ciudad.",3,0
862,2022-10-06 21:05:22+00:00,Luis F. Aya,Luisfaya,"@JuaneloCG @mvalenciaz92 ""Todo el mundo multimillonario en colombia ""...Parce de que habla? Acaso en colombia todo el mundo estudia en la javeriana?",0,0
863,2022-10-06 21:03:25+00:00,Memorias de mi tierra ⛺️🌽🍲,RoaCalvo,@victoriacaracev Por no comprar de esos de 2 millones que compran los de la javeriana,13,0
864,2022-10-06 20:58:16+00:00,carolina,_bitextual,mi pinta javeriana de hoy solo cuesta 211k. ando en cholas y no tengo puesto ni bra.,4,0
865,2022-10-06 20:55:20+00:00,Juan,tequedoclaro,@millanrussy No hay derecho que alguien así haya liderado el programa de economía de la Javeriana…no conforme este personaje manejo el banco central de Peru cuando ese país tuvo la peor inflación de la historia,5,0
866,2022-10-06 20:54:10+00:00,Andrés Sanabria,SanAndres31,Cosas buenas de la UIS: no es la Javeriana.,4,0
867,2022-10-06 20:45:38+00:00,dano,d_a_n_o_13,Cuanto vale tu outfit edición javeriana https://t.co/LZypx4TgJv,2,0
868,2022-10-06 20:41:22+00:00,piscis & pendeja,juanitaayalat_,ª para esos tiktoks de ¿cuánto cuesta tu outfit? en la javeriana… ª mega chiquita,5,0
869,2022-10-06 20:31:57+00:00,Aemon Targaryan ✖️,Aemon3428,¿Hay niños ricos de Javeriana o La Sergio? https://t.co/CgapDonXDP,0,0
870,2022-10-06 20:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Por medio de su trabajo, Cecilia Traslaviña, profesora de la Facultad de Artes de la Pontificia Universidad Javeriana, ha contribuido a redefinir la animación en el país. Perfil de la primera ganadora del Premio Bienal a la Creación Artística Javeriana. https://t.co/dUOxWMjF4F https://t.co/9qO0UnKSZN",0,1
871,2022-10-06 20:25:52+00:00,V,Valesalazarr19,"Mk todos los que les preguntan que cuanto cuesta su outfit en la javeriana, son como una marca andante, compran ropa de marca para hacerle propaganda o qué??",3,0
872,2022-10-06 20:19:25+00:00,Andrea Pelirroja. 🚩,andreadiaz_pg,los de la javeriana gastando millonadas para verse tan paila y uno con menos de 100lks se arma severos outfits jajsjs,1,0
873,2022-10-06 20:15:37+00:00,Observatorio Cali Visible,CaliVisible,"🎂#FelizCumpleJaveriana | El Observatorio Cali Visible 🔎 celebra el cumpleaños #52 de la @javerianacali🥳. Una universidad comprometida con el fortalecimiento de la democracia y la promoción del desarrollo local.📚

🎈¡Feliz cumpleaños Javeriana Cali!🎈 https://t.co/SDYJBAaGRT",4,1
874,2022-10-06 20:13:52+00:00,Bluestocking🐔🧦📖📚,adricastal88,"@PayasoTeorico El edificio 95 son como los extramuros de la Javeriana, así que yo no entro en la colada de la gente de ese video.",0,0
875,2022-10-06 20:12:54+00:00,Dirección de Educación Continua Javeriana Bogotá,EduContinuaPUJ,"Periodistas del país participan en Diplomado de Periodismo Ambiental en @EduContinuaPUJ  de @UniJaveriana 

https://t.co/DrdM8s3gBk",5,2
876,2022-10-06 20:08:16+00:00,Camilª,camiwants2cry,"Yo estudio en la Javeriana, pero les juro que los javerianos que llevan 4 millones puestos no me representan",2,0
877,2022-10-06 20:07:12+00:00,Juan Diego Tovar,juan_tovar11,Yo creo que los del video de cuánto vale tu outfit de la Javeriana son solo gente de la Sabana buscando desprestigiarnos,40,3
878,2022-10-06 19:57:23+00:00,David,Davidmorales039,"Que los de la Javeriana se ven muy básicos y ustedes todos los días salen en crop top o con camiseta negra, cansonas, dejen a la gente gastar su plata en paz.",1,0
879,2022-10-06 19:53:26+00:00,Paperbillos,paperbillos,Esa tendencia de estudiantes de la Javeriana diciendo cuánto cuesta su ropa se la inventó un secuestrador cierto?,1,0
880,2022-10-06 19:45:46+00:00,♪ Diego Sánchez Zárate ♪,digiheavy,@DanielaPSegura @PayasoTeorico Soy de la javeriana que hace que uno se endeude con el ICETEX para poder estudiar.,4,0
881,2022-10-06 19:40:55+00:00,verborrea,davestupido,@0Roulette estudiar en la javeriana,0,0
882,2022-10-06 19:36:54+00:00,Linotipio Rodríguez,Linotipio123,"Con lo que valen dos o tres de esos «outfit» de la Javeriana, Marelen le paga a Rodolfo lo que le está cobrando.",10,1
883,2022-10-06 19:31:33+00:00,mojarras baru,HelverHafc,@taltalivan Niños ricos sher 🤟.. la javeriana https://t.co/WGUgQ408m1,6,0
884,2022-10-06 19:31:23+00:00,Joan No Miró,_joansuarez_,"Estas si son respuestas de gente normal, no como los de la Javeriana https://t.co/uxPc3jbPMb",0,0
885,2022-10-06 19:27:13+00:00,Javier Agray,javier_agray,"Siguiendo la tendencia en la javeriana les cuento como es mi pinta: Botas de decathlon 90k, jean del only 50k , buso de falabella 80K , camisa de falabella 80k. #outfitoftheday",2,0
886,2022-10-06 19:26:24+00:00,Alex Guz,Alex_dguz,@SaraBahamon9 Creen que en la javeriana compran en un only o qué esperaban JAJAJA si son envidiosos,0,0
887,2022-10-06 19:12:22+00:00,ciudadano preocupado,juandperez,"@wilsonariasc Senador esta profundamente equivocado, 1 -solamente Chile, Mexico y Perú tienen ese impuesto! 2-El impuesto si perjudica a los más pobres (British Medical Journal y Universidad Javeriana)",0,0
888,2022-10-06 19:09:37+00:00,♪ Diego Sánchez Zárate ♪,digiheavy,@DanielaPSegura @PayasoTeorico Puffff los músicos somos los más chirris de la javeriana jaja. Mi pinta no pasa de los 200.000 y me puedo estar excediendo jaja.,2,0
